"indice_tiempo","provincia_de_destino","pais_de_residencia","destinos_visitados","turistas_no_residentes","pernoctes_no_residentes_en_provincia","pernoctes_no_residentes_en_pais","casos_muestrales","observaciones"
2022-05-01,"La Rioja","EE.UU y Canadá","Solo provincia",0,0,0,0,NA
2022-05-01,"La Rioja","EE.UU y Canadá","Solo resto",15938,0,262682,190,NA
2022-05-01,"La Rioja","Europa","Provincia y resto",210,1809,9180,4,NA
2022-05-01,"La Rioja","Europa","Solo provincia",0,0,0,0,NA
2022-05-01,"La Rioja","Europa","Solo resto",19795,0,644155,376,NA
2022-05-01,"La Rioja","Paraguay","Provincia y resto",0,0,0,0,NA
2022-05-01,"La Rioja","Paraguay","Solo provincia",0,0,0,0,NA
2022-05-01,"La Rioja","Paraguay","Solo resto",2632,0,16718,52,NA
2022-05-01,"La Rioja","Resto América","Provincia y resto",0,0,0,0,NA
2022-05-01,"La Rioja","Resto América","Solo provincia",0,0,0,0,NA
2022-05-01,"La Rioja","Resto América","Solo resto",19446,0,394043,328,NA
2022-05-01,"La Rioja","Resto del Mundo","Provincia y resto",0,0,0,0,NA
2022-05-01,"La Rioja","Resto del Mundo","Solo provincia",0,0,0,0,NA
2022-05-01,"La Rioja","Resto del Mundo","Solo resto",2908,0,103986,23,NA
2022-05-01,"La Rioja","Uruguay","Provincia y resto",0,0,0,0,NA
2022-05-01,"La Rioja","Uruguay","Solo provincia",0,0,0,0,NA
2022-05-01,"La Rioja","Uruguay","Solo resto",1858,0,10355,44,NA
2022-05-01,"Mendoza","Bolivia","Provincia y resto",0,0,0,0,NA
2022-05-01,"Mendoza","Bolivia","Solo provincia",0,0,0,0,NA
2022-05-01,"Mendoza","Bolivia","Solo resto",3548,0,46798,128,NA
2022-05-01,"Mendoza","Brasil","Provincia y resto",1116,5766,11098,18,NA
2022-05-01,"Mendoza","Brasil","Solo provincia",681,3029,3029,11,NA
2022-05-01,"Mendoza","Brasil","Solo resto",28608,0,288444,463,NA
2022-05-01,"Mendoza","Chile","Provincia y resto",0,0,0,0,NA
2022-05-01,"Mendoza","Chile","Solo provincia",0,0,0,0,NA
2022-05-01,"Mendoza","Chile","Solo resto",16717,0,126443,245,NA
2022-05-01,"Mendoza","EE.UU y Canadá","Provincia y resto",407,1496,6479,5,NA
2022-05-01,"Mendoza","EE.UU y Canadá","Solo provincia",485,18982,18982,6,NA
2022-05-01,"Mendoza","EE.UU y Canadá","Solo resto",15124,0,238859,180,NA
2022-05-01,"Mendoza","Europa","Provincia y resto",1323,16713,59211,25,NA
2022-05-01,"Mendoza","Europa","Solo provincia",153,2550,2550,3,NA
2022-05-01,"Mendoza","Europa","Solo resto",18529,0,591574,352,NA
2022-05-01,"Mendoza","Paraguay","Provincia y resto",100,400,700,2,NA
2022-05-01,"Mendoza","Paraguay","Solo provincia",100,700,700,2,NA
2022-05-01,"Mendoza","Paraguay","Solo resto",2432,0,15318,48,NA
2022-05-01,"Mendoza","Resto América","Provincia y resto",822,2722,21900,14,NA
2022-05-01,"Mendoza","Resto América","Solo provincia",64,1920,1920,1,NA
2022-05-01,"Mendoza","Resto América","Solo resto",18560,0,370223,313,NA
2022-05-01,"Mendoza","Resto del Mundo","Provincia y resto",0,0,0,0,NA
2022-05-01,"Mendoza","Resto del Mundo","Solo provincia",0,0,0,0,NA
2022-05-01,"Mendoza","Resto del Mundo","Solo resto",2908,0,103986,23,NA
2022-05-01,"Mendoza","Uruguay","Provincia y resto",0,0,0,0,NA
2022-05-01,"Mendoza","Uruguay","Solo provincia",0,0,0,0,NA
2022-05-01,"Mendoza","Uruguay","Solo resto",1858,0,10355,44,NA
2022-05-01,"Misiones","Bolivia","Provincia y resto",0,0,0,0,NA
2022-05-01,"Misiones","Bolivia","Solo provincia",30,210,210,1,NA
2022-05-01,"Misiones","Bolivia","Solo resto",3518,0,46588,127,NA
2022-05-01,"Misiones","Brasil","Provincia y resto",122,122,1464,2,NA
2022-05-01,"Misiones","Brasil","Solo provincia",0,0,0,0,NA
2022-05-01,"Misiones","Brasil","Solo resto",30283,0,301107,490,NA
2022-05-01,"Misiones","Chile","Provincia y resto",206,688,3026,3,NA
2022-05-01,"Misiones","Chile","Solo provincia",0,0,0,0,NA
2022-05-01,"Misiones","Chile","Solo resto",16511,0,123417,242,NA
2022-05-01,"Misiones","EE.UU y Canadá","Provincia y resto",969,3753,12242,12,NA
2022-05-01,"Misiones","EE.UU y Canadá","Solo provincia",0,0,0,0,NA
2022-05-01,"Misiones","EE.UU y Canadá","Solo resto",15047,0,252078,179,NA
2022-05-01,"Misiones","Europa","Provincia y resto",1314,3660,37269,25,NA
2022-05-01,"Misiones","Europa","Solo provincia",51,561,561,1,NA
2022-05-01,"Misiones","Europa","Solo resto",18640,0,615505,354,NA
2022-05-01,"Misiones","Paraguay","Provincia y resto",0,0,0,0,NA
2022-05-01,"Misiones","Paraguay","Solo provincia",0,0,0,0,NA
2022-05-01,"Misiones","Paraguay","Solo resto",2632,0,16718,52,NA
2022-05-01,"Misiones","Resto América","Provincia y resto",1337,4522,18229,25,NA
2022-05-01,"Misiones","Resto América","Solo provincia",128,3968,3968,2,NA
2022-05-01,"Misiones","Resto América","Solo resto",17981,0,371846,301,NA
2022-05-01,"Misiones","Resto del Mundo","Provincia y resto",138,276,1380,1,NA
2022-05-01,"Misiones","Resto del Mundo","Solo provincia",0,0,0,0,NA
2022-05-01,"Misiones","Resto del Mundo","Solo resto",2770,0,102606,22,NA
2022-05-01,"Misiones","Uruguay","Provincia y resto",0,0,0,0,NA
2022-05-01,"Misiones","Uruguay","Solo provincia",0,0,0,0,NA
2022-05-01,"Misiones","Uruguay","Solo resto",1858,0,10355,44,NA
2022-05-01,"Neuquen","Bolivia","Provincia y resto",0,0,0,0,NA
2022-05-01,"Neuquen","Bolivia","Solo provincia",60,4050,4050,2,NA
2022-05-01,"Neuquen","Bolivia","Solo resto",3488,0,42748,126,NA
2022-05-01,"Neuquen","Brasil","Provincia y resto",0,0,0,0,NA
2022-05-01,"Neuquen","Brasil","Solo provincia",124,1364,1364,2,NA
2022-05-01,"Neuquen","Brasil","Solo resto",30281,0,301207,490,NA
2022-05-01,"Neuquen","Chile","Provincia y resto",0,0,0,0,NA
2022-05-01,"Neuquen","Chile","Solo provincia",0,0,0,0,NA
2022-05-01,"Neuquen","Chile","Solo resto",16717,0,126443,245,NA
2022-05-01,"Neuquen","EE.UU y Canadá","Provincia y resto",77,539,11858,1,NA
2022-05-01,"Neuquen","EE.UU y Canadá","Solo provincia",77,539,539,1,NA
2022-05-01,"Neuquen","EE.UU y Canadá","Solo resto",15862,0,251923,189,NA
2022-05-01,"Neuquen","Europa","Provincia y resto",420,2661,15666,8,NA
2022-05-01,"Neuquen","Europa","Solo provincia",102,2091,2091,2,NA
2022-05-01,"Neuquen","Europa","Solo resto",19483,0,635578,370,NA
2022-05-01,"Neuquen","Paraguay","Provincia y resto",0,0,0,0,NA
2022-05-01,"Neuquen","Paraguay","Solo provincia",0,0,0,0,NA
2022-05-01,"Neuquen","Paraguay","Solo resto",2632,0,16718,52,NA
2022-05-01,"Neuquen","Resto América","Provincia y resto",412,1684,12450,7,NA
2022-05-01,"Neuquen","Resto América","Solo provincia",128,448,448,2,NA
2022-05-01,"Neuquen","Resto América","Solo resto",18906,0,381145,319,NA
2022-05-01,"Neuquen","Resto del Mundo","Provincia y resto",0,0,0,0,NA
2022-05-01,"Neuquen","Resto del Mundo","Solo provincia",0,0,0,0,NA
2022-05-01,"Neuquen","Resto del Mundo","Solo resto",2908,0,103986,23,NA
2022-05-01,"Neuquen","Uruguay","Provincia y resto",0,0,0,0,NA
2022-05-01,"Neuquen","Uruguay","Solo provincia",0,0,0,0,NA
2022-05-01,"Neuquen","Uruguay","Solo resto",1858,0,10355,44,NA
2022-05-01,"Rio Negro","Bolivia","Provincia y resto",30,210,600,1,NA
2022-05-01,"Rio Negro","Bolivia","Solo provincia",0,0,0,0,NA
2022-05-01,"Rio Negro","Bolivia","Solo resto",3518,0,46198,127,NA
2022-05-01,"Rio Negro","Brasil","Provincia y resto",863,5608,9189,14,NA
2022-05-01,"Rio Negro","Brasil","Solo provincia",552,5170,5170,9,NA
2022-05-01,"Rio Negro","Brasil","Solo resto",28990,0,288212,469,NA
2022-05-01,"Rio Negro","Chile","Provincia y resto",138,414,2346,2,NA
2022-05-01,"Rio Negro","Chile","Solo provincia",0,0,0,0,NA
2022-05-01,"Rio Negro","Chile","Solo resto",16579,0,124097,243,NA
2022-05-01,"Rio Negro","EE.UU y Canadá","Provincia y resto",1595,8333,30506,18,NA
2022-05-01,"Rio Negro","EE.UU y Canadá","Solo provincia",0,0,0,0,NA
2022-05-01,"Rio Negro","EE.UU y Canadá","Solo resto",14421,0,233814,173,NA
2022-05-01,"Rio Negro","Europa","Provincia y resto",1374,13266,43824,26,NA
2022-05-01,"Rio Negro","Europa","Solo provincia",153,12240,12240,3,NA
2022-05-01,"Rio Negro","Europa","Solo resto",18478,0,597271,351,NA
2022-05-01,"Rio Negro","Paraguay","Provincia y resto",0,0,0,0,NA
2022-05-01,"Rio Negro","Paraguay","Solo provincia",0,0,0,0,NA
2022-05-01,"Rio Negro","Paraguay","Solo resto",2632,0,16718,52,NA
2022-05-01,"Rio Negro","Resto América","Provincia y resto",1087,4900,24809,19,NA
2022-05-01,"Rio Negro","Resto América","Solo provincia",0,0,0,0,NA
2022-05-01,"Rio Negro","Resto América","Solo resto",18359,0,369234,309,NA
2022-05-01,"Rio Negro","Resto del Mundo","Provincia y resto",138,276,1380,1,NA
2022-05-01,"Rio Negro","Resto del Mundo","Solo provincia",0,0,0,0,NA
2022-05-01,"Rio Negro","Resto del Mundo","Solo resto",2770,0,102606,22,NA
2022-05-01,"Rio Negro","Uruguay","Provincia y resto",0,0,0,0,NA
2022-05-01,"Rio Negro","Uruguay","Solo provincia",0,0,0,0,NA
2022-05-01,"Rio Negro","Uruguay","Solo resto",1858,0,10355,44,NA
2022-05-01,"Salta","Bolivia","Provincia y resto",0,0,0,0,NA
2022-05-01,"Salta","Bolivia","Solo provincia",0,0,0,0,NA
2022-05-01,"Salta","Bolivia","Solo resto",3548,0,46798,128,NA
2022-05-01,"Salta","Brasil","Provincia y resto",368,1480,19452,6,NA
2022-05-01,"Salta","Brasil","Solo provincia",62,744,744,1,NA
2022-05-01,"Salta","Brasil","Solo resto",29975,0,282375,485,NA
2022-05-01,"Salta","Chile","Provincia y resto",136,1564,2176,2,NA
2022-05-01,"Salta","Chile","Solo provincia",68,544,544,1,NA
2022-05-01,"Salta","Chile","Solo resto",16513,0,123723,242,NA
2022-05-01,"Salta","EE.UU y Canadá","Provincia y resto",253,1375,4081,3,NA
2022-05-01,"Salta","EE.UU y Canadá","Solo provincia",178,3026,3026,2,NA
2022-05-01,"Salta","EE.UU y Canadá","Solo resto",15585,0,257213,186,NA
2022-05-01,"Salta","Europa","Provincia y resto",1566,9594,60039,30,NA
2022-05-01,"Salta","Europa","Solo provincia",102,5661,5661,2,NA
2022-05-01,"Salta","Europa","Solo resto",18337,0,587635,348,NA
2022-05-01,"Salta","Paraguay","Provincia y resto",0,0,0,0,NA
2022-05-01,"Salta","Paraguay","Solo provincia",0,0,0,0,NA
2022-05-01,"Salta","Paraguay","Solo resto",2632,0,16718,52,NA
2022-05-01,"Salta","Resto América","Provincia y resto",394,962,4252,7,NA
2022-05-01,"Salta","Resto América","Solo provincia",0,0,0,0,NA
2022-05-01,"Salta","Resto América","Solo resto",19052,0,389791,321,NA
2022-05-01,"Salta","Resto del Mundo","Provincia y resto",0,0,0,0,NA
2022-05-01,"Salta","Resto del Mundo","Solo provincia",0,0,0,0,NA
2022-05-01,"Salta","Resto del Mundo","Solo resto",2908,0,103986,23,NA
2022-05-01,"Salta","Uruguay","Provincia y resto",0,0,0,0,NA
2022-05-01,"Salta","Uruguay","Solo provincia",0,0,0,0,NA
2022-05-01,"Salta","Uruguay","Solo resto",1858,0,10355,44,NA
2022-05-01,"San Juan","Bolivia","Provincia y resto",0,0,0,0,NA
2022-05-01,"San Juan","Bolivia","Solo provincia",0,0,0,0,NA
2022-05-01,"San Juan","Bolivia","Solo resto",3548,0,46798,128,NA
2022-05-01,"San Juan","Brasil","Provincia y resto",122,854,3660,2,NA
2022-05-01,"San Juan","Brasil","Solo provincia",62,248,248,1,NA
2022-05-01,"San Juan","Brasil","Solo resto",30221,0,298663,489,NA
2022-05-01,"San Juan","Chile","Provincia y resto",0,0,0,0,NA
2022-05-01,"San Juan","Chile","Solo provincia",68,748,748,1,NA
2022-05-01,"San Juan","Chile","Solo resto",16649,0,125695,244,NA
2022-05-01,"San Juan","EE.UU y Canadá","Provincia y resto",0,0,0,0,NA
2022-05-01,"San Juan","EE.UU y Canadá","Solo provincia",0,0,0,0,NA
2022-05-01,"San Juan","EE.UU y Canadá","Solo resto",16016,0,264320,191,NA
2022-05-01,"San Juan","Europa","Provincia y resto",102,306,2550,2,NA
2022-05-01,"San Juan","Europa","Solo provincia",159,7830,7830,3,NA
2022-05-01,"San Juan","Europa","Solo resto",19744,0,642955,375,NA
2022-05-01,"San Juan","Paraguay","Provincia y resto",0,0,0,0,NA
2022-05-01,"San Juan","Paraguay","Solo provincia",0,0,0,0,NA
2022-05-01,"San Juan","Paraguay","Solo resto",2632,0,16718,52,NA
2022-05-01,"San Juan","Resto América","Provincia y resto",0,0,0,0,NA
2022-05-01,"San Juan","Resto América","Solo provincia",0,0,0,0,NA
2022-05-01,"San Juan","Resto América","Solo resto",19446,0,394043,328,NA
2022-05-01,"San Juan","Resto del Mundo","Provincia y resto",0,0,0,0,NA
2022-05-01,"San Juan","Resto del Mundo","Solo provincia",0,0,0,0,NA
2022-05-01,"San Juan","Resto del Mundo","Solo resto",2908,0,103986,23,NA
2022-05-01,"San Juan","Uruguay","Provincia y resto",0,0,0,0,NA
2022-05-01,"San Juan","Uruguay","Solo provincia",0,0,0,0,NA
2022-05-01,"San Juan","Uruguay","Solo resto",1858,0,10355,44,NA
2022-05-01,"San Luis","Bolivia","Provincia y resto",0,0,0,0,NA
2022-05-01,"San Luis","Bolivia","Solo provincia",0,0,0,0,NA
2022-05-01,"San Luis","Bolivia","Solo resto",3548,0,46798,128,NA
2022-05-01,"San Luis","Brasil","Provincia y resto",0,0,0,0,NA
2022-05-01,"San Luis","Brasil","Solo provincia",0,0,0,0,NA
2022-05-01,"San Luis","Brasil","Solo resto",30405,0,302571,492,NA
2022-05-01,"San Luis","Chile","Provincia y resto",0,0,0,0,NA
2022-05-01,"San Luis","Chile","Solo provincia",0,0,0,0,NA
2022-05-01,"San Luis","Chile","Solo resto",16717,0,126443,245,NA
2022-05-01,"San Luis","EE.UU y Canadá","Provincia y resto",77,2310,4620,1,NA
2022-05-01,"San Luis","EE.UU y Canadá","Solo provincia",178,1602,1602,2,NA
2022-05-01,"San Luis","EE.UU y Canadá","Solo resto",15761,0,258098,188,NA
2022-05-01,"San Luis","Europa","Provincia y resto",279,837,11025,5,NA
2022-05-01,"San Luis","Europa","Solo provincia",51,2550,2550,1,NA
2022-05-01,"San Luis","Europa","Solo resto",19675,0,639760,374,NA
2022-05-01,"San Luis","Paraguay","Provincia y resto",0,0,0,0,NA
2022-05-01,"San Luis","Paraguay","Solo provincia",0,0,0,0,NA
2022-05-01,"San Luis","Paraguay","Solo resto",2632,0,16718,52,NA
2022-05-01,"San Luis","Resto América","Provincia y resto",0,0,0,0,NA
2022-05-01,"San Luis","Resto América","Solo provincia",0,0,0,0,NA
2022-05-01,"San Luis","Resto América","Solo resto",19446,0,394043,328,NA
2022-05-01,"San Luis","Resto del Mundo","Provincia y resto",0,0,0,0,NA
2022-05-01,"San Luis","Resto del Mundo","Solo provincia",0,0,0,0,NA
2022-05-01,"San Luis","Resto del Mundo","Solo resto",2908,0,103986,23,NA
2022-05-01,"San Luis","Uruguay","Provincia y resto",0,0,0,0,NA
2022-05-01,"San Luis","Uruguay","Solo provincia",0,0,0,0,NA
2022-05-01,"San Luis","Uruguay","Solo resto",1858,0,10355,44,NA
2022-05-01,"Santa Cruz","Bolivia","Provincia y resto",0,0,0,0,NA
2022-05-01,"Santa Cruz","Bolivia","Solo provincia",0,0,0,0,NA
2022-05-01,"Santa Cruz","Bolivia","Solo resto",3548,0,46798,128,NA
2022-05-01,"Santa Cruz","Brasil","Provincia y resto",804,3894,8656,13,NA
2022-05-01,"Santa Cruz","Brasil","Solo provincia",124,1736,1736,2,NA
2022-05-01,"Santa Cruz","Brasil","Solo resto",29477,0,292179,477,NA
2022-05-01,"Santa Cruz","Chile","Provincia y resto",274,822,3570,4,NA
2022-05-01,"Santa Cruz","Chile","Solo provincia",0,0,0,0,NA
2022-05-01,"Santa Cruz","Chile","Solo resto",16443,0,122873,241,NA
2022-05-01,"Santa Cruz","EE.UU y Canadá","Provincia y resto",1626,9573,29584,19,NA
2022-05-01,"Santa Cruz","EE.UU y Canadá","Solo provincia",0,0,0,0,NA
2022-05-01,"Santa Cruz","EE.UU y Canadá","Solo resto",14390,0,234736,172,NA
2022-05-01,"Santa Cruz","Europa","Provincia y resto",1115,6325,25707,21,NA
2022-05-01,"Santa Cruz","Europa","Solo provincia",0,0,0,0,NA
2022-05-01,"Santa Cruz","Europa","Solo resto",18890,0,627628,359,NA
2022-05-01,"Santa Cruz","Paraguay","Provincia y resto",56,224,392,1,NA
2022-05-01,"Santa Cruz","Paraguay","Solo provincia",0,0,0,0,NA
2022-05-01,"Santa Cruz","Paraguay","Solo resto",2576,0,16326,51,NA
2022-05-01,"Santa Cruz","Resto América","Provincia y resto",1202,3625,27484,20,NA
2022-05-01,"Santa Cruz","Resto América","Solo provincia",173,1432,1432,3,NA
2022-05-01,"Santa Cruz","Resto América","Solo resto",18071,0,365127,305,NA
2022-05-01,"Santa Cruz","Resto del Mundo","Provincia y resto",512,2462,24912,4,NA
2022-05-01,"Santa Cruz","Resto del Mundo","Solo provincia",0,0,0,0,NA
2022-05-01,"Santa Cruz","Resto del Mundo","Solo resto",2396,0,79074,19,NA
2022-05-01,"Santa Cruz","Uruguay","Provincia y resto",198,858,1518,6,NA
2022-05-01,"Santa Cruz","Uruguay","Solo provincia",66,198,198,2,NA
2022-05-01,"Santa Cruz","Uruguay","Solo resto",1594,0,8639,36,NA
2022-05-01,"Santa Fe","Bolivia","Provincia y resto",30,180,420,1,NA
2022-05-01,"Santa Fe","Bolivia","Solo provincia",120,690,690,4,NA
2022-05-01,"Santa Fe","Bolivia","Solo resto",3398,0,45688,123,NA
2022-05-01,"Santa Fe","Brasil","Provincia y resto",310,2108,3038,5,NA
2022-05-01,"Santa Fe","Brasil","Solo provincia",621,8253,8253,10,NA
2022-05-01,"Santa Fe","Brasil","Solo resto",29474,0,291280,477,NA
2022-05-01,"Santa Fe","Chile","Provincia y resto",136,612,1020,2,NA
2022-05-01,"Santa Fe","Chile","Solo provincia",136,816,816,2,NA
2022-05-01,"Santa Fe","Chile","Solo resto",16445,0,124607,241,NA
2022-05-01,"Santa Fe","EE.UU y Canadá","Provincia y resto",508,2118,3919,6,NA
2022-05-01,"Santa Fe","EE.UU y Canadá","Solo provincia",798,8314,8314,8,NA
2022-05-01,"Santa Fe","EE.UU y Canadá","Solo resto",14710,0,252087,177,NA
2022-05-01,"Santa Fe","Europa","Provincia y resto",987,27462,36585,19,NA
2022-05-01,"Santa Fe","Europa","Solo provincia",1044,30129,30129,20,NA
2022-05-01,"Santa Fe","Europa","Solo resto",17974,0,586621,341,NA
2022-05-01,"Santa Fe","Paraguay","Provincia y resto",0,0,0,0,NA
2022-05-01,"Santa Fe","Paraguay","Solo provincia",56,280,280,1,NA
2022-05-01,"Santa Fe","Paraguay","Solo resto",2576,0,16438,51,NA
2022-05-01,"Santa Fe","Resto América","Provincia y resto",635,3125,10893,12,NA
2022-05-01,"Santa Fe","Resto América","Solo provincia",774,5096,5096,13,NA
2022-05-01,"Santa Fe","Resto América","Solo resto",18037,0,378054,303,NA
2022-05-01,"Santa Fe","Resto del Mundo","Provincia y resto",236,2360,7080,2,NA
2022-05-01,"Santa Fe","Resto del Mundo","Solo provincia",139,8340,8340,1,NA
2022-05-01,"Santa Fe","Resto del Mundo","Solo resto",2533,0,88566,20,NA
2022-05-01,"Santa Fe","Uruguay","Provincia y resto",0,0,0,0,NA
2022-05-01,"Santa Fe","Uruguay","Solo provincia",46,184,184,1,NA
2022-05-01,"Santa Fe","Uruguay","Solo resto",1812,0,10171,43,NA
2022-05-01,"Santiago del Estero","Bolivia","Provincia y resto",0,0,0,0,NA
2022-05-01,"Santiago del Estero","Bolivia","Solo provincia",0,0,0,0,NA
2022-05-01,"Santiago del Estero","Bolivia","Solo resto",3548,0,46798,128,NA
2022-05-01,"Santiago del Estero","Brasil","Provincia y resto",0,0,0,0,NA
2022-05-01,"Santiago del Estero","Brasil","Solo provincia",0,0,0,0,NA
2022-05-01,"Santiago del Estero","Brasil","Solo resto",30405,0,302571,492,NA
2022-05-01,"Santiago del Estero","Chile","Provincia y resto",0,0,0,0,NA
2022-05-01,"Santiago del Estero","Chile","Solo provincia",0,0,0,0,NA
2022-05-01,"Santiago del Estero","Chile","Solo resto",16717,0,126443,245,NA
2022-05-01,"Santiago del Estero","EE.UU y Canadá","Provincia y resto",0,0,0,0,NA
2022-05-01,"Santiago del Estero","EE.UU y Canadá","Solo provincia",0,0,0,0,NA
2022-05-01,"Santiago del Estero","EE.UU y Canadá","Solo resto",16016,0,264320,191,NA
2022-05-01,"Santiago del Estero","Europa","Provincia y resto",306,1938,11730,6,NA
2022-05-01,"Santiago del Estero","Europa","Solo provincia",0,0,0,0,NA
2022-05-01,"Santiago del Estero","Europa","Solo resto",19699,0,641605,374,NA
2022-05-01,"Santiago del Estero","Paraguay","Provincia y resto",0,0,0,0,NA
2022-05-01,"Santiago del Estero","Paraguay","Solo provincia",0,0,0,0,NA
2022-05-01,"Santiago del Estero","Paraguay","Solo resto",2632,0,16718,52,NA
2022-05-01,"Santiago del Estero","Resto América","Provincia y resto",110,1870,1980,2,NA
2022-05-01,"Santiago del Estero","Resto América","Solo provincia",0,0,0,0,NA
2022-05-01,"Santiago del Estero","Resto América","Solo resto",19336,0,392063,326,NA
2022-05-01,"Santiago del Estero","Resto del Mundo","Provincia y resto",0,0,0,0,NA
2022-05-01,"Santiago del Estero","Resto del Mundo","Solo provincia",0,0,0,0,NA
2022-05-01,"Santiago del Estero","Resto del Mundo","Solo resto",2908,0,103986,23,NA
2022-05-01,"Santiago del Estero","Uruguay","Provincia y resto",0,0,0,0,NA
2022-05-01,"Santiago del Estero","Uruguay","Solo provincia",46,138,138,1,NA
2022-05-01,"Santiago del Estero","Uruguay","Solo resto",1812,0,10217,43,NA
2022-05-01,"Tierra del Fuego","Bolivia","Provincia y resto",0,0,0,0,NA
2022-05-01,"Tierra del Fuego","Bolivia","Solo provincia",0,0,0,0,NA
2022-05-01,"Tierra del Fuego","Bolivia","Solo resto",3548,0,46798,128,NA
2022-05-01,"Tierra del Fuego","Brasil","Provincia y resto",495,2165,4888,8,NA
2022-05-01,"Tierra del Fuego","Brasil","Solo provincia",186,1116,1116,3,NA
2022-05-01,"Tierra del Fuego","Brasil","Solo resto",29724,0,296567,481,NA
2022-05-01,"Tierra del Fuego","Chile","Provincia y resto",136,544,1224,2,NA
2022-05-01,"Tierra del Fuego","Chile","Solo provincia",0,0,0,0,NA
2022-05-01,"Tierra del Fuego","Chile","Solo resto",16581,0,125219,243,NA
2022-05-01,"Tierra del Fuego","EE.UU y Canadá","Provincia y resto",231,693,2541,3,NA
2022-05-01,"Tierra del Fuego","EE.UU y Canadá","Solo provincia",0,0,0,0,NA
2022-05-01,"Tierra del Fuego","EE.UU y Canadá","Solo resto",15785,0,261779,188,NA
2022-05-01,"Tierra del Fuego","Europa","Provincia y resto",636,2418,22065,12,NA
2022-05-01,"Tierra del Fuego","Europa","Solo provincia",0,0,0,0,NA
2022-05-01,"Tierra del Fuego","Europa","Solo resto",19369,0,631270,368,NA
2022-05-01,"Tierra del Fuego","Paraguay","Provincia y resto",0,0,0,0,NA
2022-05-01,"Tierra del Fuego","Paraguay","Solo provincia",0,0,0,0,NA
2022-05-01,"Tierra del Fuego","Paraguay","Solo resto",2632,0,16718,52,NA
2022-05-01,"Tierra del Fuego","Resto América","Provincia y resto",711,2343,12302,12,NA
2022-05-01,"Tierra del Fuego","Resto América","Solo provincia",0,0,0,0,NA
2022-05-01,"Tierra del Fuego","Resto América","Solo resto",18735,0,381741,316,NA
2022-05-01,"Tierra del Fuego","Resto del Mundo","Provincia y resto",277,1111,13890,2,NA
